"date.value","campaign.id","adProduct.value","metric.totalCost","budgetCurrency.value"
"2026-03-27","154118694541854","Sponsored Products","0.00","USD"
"2026-03-07","455100983218716","Sponsored Brands","3.45","USD"
"2026-03-20","128835884603962","Sponsored Products","0.00","USD"
"2026-03-04","233888031600237","Sponsored Products","0.00","USD"
"2026-03-20","82064097659476","Sponsored Products","5.85","USD"
"2026-03-20","115764500761375","Sponsored Products","2.10","USD"
"2026-03-16","281110747056753","Sponsored Products","0.00","USD"
"2026-03-06","101459965063202","Sponsored Products","7.05","USD"
"2026-03-01","148265992493931","Sponsored Products","0.66","USD"
"2026-03-27","210638600694486","Sponsored Products","0.00","USD"
"2026-03-27","434170639918769","Sponsored Brands","0.00","USD"
"2026-03-18","192968792078402","Sponsored Products","3.15","USD"
"2026-03-05","291680855614624","Sponsored Brands","2.35","GBP"
"2026-03-17","245503802057093","Sponsored Products","0.00","USD"
"2026-03-06","82064097659476","Sponsored Products","0.00","USD"
"2026-03-31","491366396962687","Sponsored Brands","0.84","USD"
"2026-03-08","215966552761313","Sponsored Products","0.00","USD"
"2026-03-08","54386198712419","Sponsored Products","1.10","USD"
"2026-03-05","174719285602701","Sponsored Products","0.00","USD"
"2026-03-14","206968068657618","Sponsored Products","0.00","USD"
"2026-03-27","413308568322873","Sponsored Brands","0.20","USD"
"2026-03-30","168803396873792","Sponsored Products","0.42","USD"
"2026-03-09","482686146435604","Sponsored Brands","0.94","USD"
"2026-03-15","267283875717235","Sponsored Products","4.69","USD"
"2026-03-14","1861066386589","Sponsored Products","2.12","USD"
"2026-03-26","188545556962991","Sponsored Products","0.00","USD"
"2026-03-16","77231525415892","Sponsored Products","1.95","USD"
"2026-03-28","152555236474228","Sponsored Products","0.00","USD"
"2026-03-04","257373022214500","Sponsored Products","0.00","USD"
"2026-03-04","72921898703277","Sponsored Products","0.00","USD"
"2026-03-08","263531397076178","Sponsored Products","0.00","USD"
"2026-03-01","380662946968621","Sponsored Display","0.93","USD"
"2026-03-24","72921898703277","Sponsored Products","0.00","USD"
"2026-03-26","187735718741416","Sponsored Products","0.00","USD"
"2026-03-25","491366396962687","Sponsored Brands","1.24","USD"
"2026-03-31","205764417979436","Sponsored Products","0.00","USD"
"2026-03-07","271002646812055","Sponsored Products","0.00","USD"
"2026-03-20","281024885672869","Sponsored Products","0.00","USD"
"2026-03-06","133243849204741","Sponsored Products","0.00","USD"
"2026-03-21","205764417979436","Sponsored Products","0.00","USD"
"2026-03-18","149626049979530","Sponsored Products","0.00","USD"
"2026-03-10","154085784178560","Sponsored Products","0.00","USD"
"2026-03-31","284096201830626","Sponsored Display","0.79","USD"
"2026-03-01","225946958740637","Sponsored Products","2.00","USD"
"2026-03-07","54386198712419","Sponsored Products","1.10","USD"
"2026-03-05","276797522102375","Sponsored Products","0.00","USD"
"2026-03-22","215966552761313","Sponsored Products","0.00","USD"
"2026-03-10","115943131527635","Sponsored Products","3.17","USD"
"2026-03-30","113013759920940","Sponsored Products","0.00","USD"
"2026-03-22","141552428309171","Sponsored Products","7.84","USD"
"2026-03-24","56338703455249","Sponsored Products","0.00","USD"
"2026-03-19","194838680698310","Sponsored Products","0.00","USD"
"2026-03-31","272711015971799","Sponsored Products","1.00","USD"
"2026-03-03","198809778193730","Sponsored Products","37.92","USD"
"2026-03-03","2414736156339","Sponsored Products","2.40","USD"
"2026-03-04","113013759920940","Sponsored Products","0.00","USD"
"2026-03-13","205922105032655","Sponsored Products","2.64","USD"
"2026-03-28","259323671730401","Sponsored Products","13.82","USD"
"2026-03-03","58475731073369","Sponsored Products","1.12","USD"
"2026-03-01","210638600694486","Sponsored Products","0.52","USD"
"2026-03-22","198809778193730","Sponsored Products","25.79","USD"
"2026-03-08","539931100075119","Sponsored Brands","6.03","USD"
"2026-03-21","276797522102375","Sponsored Products","12.89","USD"
"2026-03-21","215966552761313","Sponsored Products","0.00","USD"
"2026-03-11","238790977416237","Sponsored Products","0.00","USD"
"2026-03-17","115943131527635","Sponsored Products","16.11","USD"
"2026-03-29","102692108916415","Sponsored Products","0.00","USD"
"2026-03-29","19228716944861","Sponsored Products","0.00","USD"
"2026-03-15","216925562826343","Sponsored Products","0.00","USD"
"2026-03-06","54386198712419","Sponsored Products","1.22","USD"
"2026-03-15","278626821184075","Sponsored Products","0.00","USD"
"2026-03-02","271780514756108","Sponsored Products","0.00","USD"
"2026-03-26","185646462591669","Sponsored Products","0.00","USD"
"2026-03-28","82064097659476","Sponsored Products","0.03","USD"
"2026-03-29","141552428309171","Sponsored Products","20.43","USD"
"2026-03-05","281110747056753","Sponsored Products","0.00","USD"
"2026-03-12","202228555422966","Sponsored Products","0.00","USD"
"2026-03-14","153491409585454","Sponsored Products","4.76","USD"
"2026-03-23","115943131527635","Sponsored Products","7.36","USD"
"2026-03-30","380662946968621","Sponsored Display","0.23","USD"
"2026-03-31","187735718741416","Sponsored Products","0.00","USD"
"2026-03-24","72790979016813","Sponsored Products","0.00","USD"
"2026-03-13","207367106415924","Sponsored Products","21.69","GBP"
"2026-03-12","94121140300347","Sponsored Products","6.29","USD"
"2026-03-21","149818563042691","Sponsored Products","0.00","USD"
"2026-03-29","185646462591669","Sponsored Products","0.00","USD"
"2026-03-20","423471492340141","Sponsored Brands","0.76","USD"
"2026-03-30","204544178017947","Sponsored Products","0.00","USD"
"2026-03-29","58475731073369","Sponsored Products","0.00","USD"
"2026-03-04","77231525415892","Sponsored Products","0.00","USD"
"2026-03-16","271002646812055","Sponsored Products","0.00","USD"
"2026-03-08","61090477012622","Sponsored Products","0.00","USD"
"2026-03-13","93539819506468","Sponsored Products","18.14","USD"
"2026-03-03","48758698369103","Sponsored Products","0.00","USD"
"2026-03-26","225946958740637","Sponsored Products","0.00","USD"
"2026-03-09","515637010546761","Sponsored Brands","4.30","USD"
"2026-03-17","65271102777505","Sponsored Products","0.00","USD"
"2026-03-05","61090477012622","Sponsored Products","0.00","USD"
"2026-03-09","238790977416237","Sponsored Products","0.45","USD"
"2026-03-29","176992507771254","Sponsored Products","3.02","USD"
"2026-03-17","133846876580591","Sponsored Products","1.06","USD"
"2026-03-07","141552428309171","Sponsored Products","6.85","USD"
"2026-03-08","441925918527435","Sponsored Brands","3.05","USD"
"2026-03-21","61837188685116","Sponsored Products","3.01","USD"
"2026-03-17","154085784178560","Sponsored Products","0.00","USD"
"2026-03-29","48433117829801","Sponsored Products","0.70","USD"
"2026-03-02","158171452508120","Sponsored Products","0.00","USD"
"2026-03-02","81320226496883","Sponsored Products","0.00","USD"
"2026-03-25","102474552529229","Sponsored Products","0.00","USD"
"2026-03-18","128770506922317","Sponsored Products","0.00","USD"
"2026-03-10","413308568322873","Sponsored Brands","0.00","USD"
"2026-03-08","233888031600237","Sponsored Products","0.00","USD"
"2026-03-05","14582572617569","Sponsored Products","0.00","USD"
"2026-03-10","238790977416237","Sponsored Products","0.00","USD"
"2026-03-17","205922105032655","Sponsored Products","0.61","USD"
"2026-03-22","48192245895031","Sponsored Products","0.00","USD"
"2026-03-16","115943131527635","Sponsored Products","15.58","USD"
"2026-03-07","168803396873792","Sponsored Products","0.00","USD"
"2026-03-12","8078369968995","Sponsored Products","1.60","USD"
"2026-03-31","61090477012622","Sponsored Products","0.00","USD"
"2026-03-15","276797522102375","Sponsored Products","10.16","USD"
"2026-03-08","30179169319725","Sponsored Products","1.45","AUD"
"2026-03-05","153491409585454","Sponsored Products","2.19","USD"
"2026-03-02","94121140300347","Sponsored Products","0.00","USD"
"2026-03-22","8347630917879","Sponsored Products","6.66","USD"
"2026-03-20","225946958740637","Sponsored Products","0.00","USD"
"2026-03-27","2514549308563","Sponsored Products","3.05","USD"
"2026-03-25","53404531347848","Sponsored Products","24.39","USD"
"2026-03-21","452065263384491","Sponsored Brands","8.34","USD"
"2026-03-24","156285188540724","Sponsored Products","18.20","USD"
"2026-03-11","346023186686134","Sponsored Brands","0.71","USD"
"2026-03-21","245335884201020","Sponsored Products","1.36","USD"
"2026-03-12","1069464513580","Sponsored Products","0.00","USD"
"2026-03-18","233888031600237","Sponsored Products","0.00","USD"
"2026-03-10","19228716944861","Sponsored Products","0.00","USD"
"2026-03-23","267283875717235","Sponsored Products","0.00","USD"
"2026-03-25","277250351840071","Sponsored Products","8.03","USD"
"2026-03-23","124202126398060","Sponsored Products","0.00","USD"
"2026-03-15","115764500761375","Sponsored Products","0.83","USD"
"2026-03-01","194512325763287","Sponsored Products","0.03","USD"
"2026-03-25","202228555422966","Sponsored Products","0.00","USD"
"2026-03-01","375262111034104","Sponsored Brands","0.00","USD"
"2026-03-28","233888031600237","Sponsored Products","0.00","USD"
"2026-03-27","560000811916391","Sponsored Brands","4.29","USD"
"2026-03-01","11143044290906","Sponsored Products","7.49","USD"
"2026-03-19","187735718741416","Sponsored Products","0.00","USD"
"2026-03-17","2414736156339","Sponsored Products","4.45","USD"
"2026-03-07","132476300811824","Sponsored Products","23.47","CAD"
"2026-03-16","239175797857758","Sponsored Products","15.73","USD"
"2026-03-21","194838680698310","Sponsored Products","0.14","USD"
"2026-03-13","241960271286519","Sponsored Products","0.00","USD"
"2026-03-01","233888031600237","Sponsored Products","0.00","USD"
"2026-03-12","28565058702355","Sponsored Products","6.08","USD"
"2026-03-30","267283875717235","Sponsored Products","0.00","USD"
"2026-03-02","141552428309171","Sponsored Products","14.88","USD"
"2026-03-24","348184859637636","Sponsored Brands","2.04","USD"
"2026-03-27","276797522102375","Sponsored Products","1.14","USD"
"2026-03-06","204544178017947","Sponsored Products","0.00","USD"
"2026-03-24","271002646812055","Sponsored Products","0.00","USD"
"2026-03-28","134777743429986","Sponsored Products","0.00","USD"
"2026-03-02","40237294180920","Sponsored Products","0.00","USD"
"2026-03-16","43460676635147","Sponsored Products","0.00","USD"
"2026-03-12","145958940968220","Sponsored Products","0.92","USD"
"2026-03-26","81320226496883","Sponsored Products","1.46","USD"
"2026-03-04","482686146435604","Sponsored Brands","2.39","USD"
"2026-03-20","141648422510979","Sponsored Products","0.00","USD"
"2026-03-19","72921898703277","Sponsored Products","0.00","USD"
"2026-03-31","40237294180920","Sponsored Products","0.00","USD"
"2026-03-29","205764417979436","Sponsored Products","0.00","USD"
"2026-03-12","239175797857758","Sponsored Products","6.55","USD"
"2026-03-25","149818563042691","Sponsored Products","0.00","USD"
"2026-03-04","243204708497477","Sponsored Products","0.00","USD"
"2026-03-03","303344079444236","Sponsored Brands","0.19","GBP"
"2026-03-15","280528554873543","Sponsored Products","0.67","USD"
"2026-03-29","8347630917879","Sponsored Products","3.06","USD"
"2026-03-15","241960271286519","Sponsored Products","1.03","USD"
"2026-03-27","11588448157956","Sponsored Products","2.72","USD"
"2026-03-30","205764417979436","Sponsored Products","0.00","USD"
"2026-03-23","266158523203302","Sponsored Products","0.00","USD"
"2026-03-06","216925562826343","Sponsored Products","0.00","USD"
"2026-03-06","61503627186513","Sponsored Products","0.00","USD"
"2026-03-11","113013759920940","Sponsored Products","0.00","USD"
"2026-03-19","255100442617527","Sponsored Products","0.00","USD"
"2026-03-07","8347630917879","Sponsored Products","0.39","USD"
"2026-03-11","455100983218716","Sponsored Brands","0.70","USD"
"2026-03-15","239175797857758","Sponsored Products","17.50","USD"
"2026-03-23","173362871105297","Sponsored Products","0.00","USD"
"2026-03-19","32571611634774","Sponsored Products","0.00","USD"
"2026-03-31","188545556962991","Sponsored Products","0.00","USD"
"2026-03-05","241960271286519","Sponsored Products","0.00","USD"
"2026-03-24","149818563042691","Sponsored Products","0.65","USD"
"2026-03-26","61503627186513","Sponsored Products","0.00","USD"
"2026-03-20","96060745446945","Sponsored Products","0.00","USD"
"2026-03-20","23854220044300","Sponsored Products","1.65","USD"
"2026-03-26","141552428309171","Sponsored Products","44.18","USD"
"2026-03-04","128770506922317","Sponsored Products","0.00","USD"
"2026-03-16","205922105032655","Sponsored Products","0.00","USD"
"2026-03-06","54673378227395","Sponsored Products","0.00","USD"
"2026-03-29","224639482376841","Sponsored Products","0.00","USD"
"2026-03-10","539931100075119","Sponsored Brands","13.01","USD"
"2026-03-16","188545556962991","Sponsored Products","1.83","USD"
"2026-03-25","48433117829801","Sponsored Products","0.77","USD"
"2026-03-30","441925918527435","Sponsored Brands","6.64","USD"
"2026-03-15","231848232455644","Sponsored Products","0.00","USD"
"2026-03-12","296615200458181","Sponsored Brands","56.30","USD"
"2026-03-17","281110747056753","Sponsored Products","1.06","USD"
"2026-03-03","262727752997615","Sponsored Products","0.00","USD"
"2026-03-04","145958940968220","Sponsored Products","1.97","USD"
"2026-03-19","296615200458181","Sponsored Brands","7.28","USD"
"2026-03-12","271002646812055","Sponsored Products","0.00","USD"
"2026-03-14","56338703455249","Sponsored Products","0.00","USD"
"2026-03-09","207367106415924","Sponsored Products","52.85","GBP"
"2026-03-30","61503627186513","Sponsored Products","0.00","USD"
"2026-03-23","43460676635147","Sponsored Products","0.00","USD"
"2026-03-31","281024885672869","Sponsored Products","0.00","USD"
"2026-03-31","153491409585454","Sponsored Products","2.40","USD"
"2026-03-22","281235849108344","Sponsored Products","9.01","USD"
"2026-03-04","281235849108344","Sponsored Products","11.63","USD"
"2026-03-10","278626821184075","Sponsored Products","10.47","USD"
"2026-03-06","58475731073369","Sponsored Products","0.00","USD"
"2026-03-17","128770506922317","Sponsored Products","0.00","USD"
"2026-03-27","175777768252798","Sponsored Products","3.54","USD"
"2026-03-18","192420944790293","Sponsored Products","5.03","GBP"
"2026-03-06","128770506922317","Sponsored Products","0.00","USD"
"2026-03-05","19228716944861","Sponsored Products","0.00","USD"
"2026-03-22","176992507771254","Sponsored Products","9.60","USD"
"2026-03-10","156285188540724","Sponsored Products","5.92","USD"
"2026-03-15","174719285602701","Sponsored Products","2.50","USD"
"2026-03-03","271780514756108","Sponsored Products","0.00","USD"
"2026-03-29","53404531347848","Sponsored Products","2.25","USD"
"2026-03-26","239677460933975","Sponsored Products","8.27","USD"
"2026-03-24","303344079444236","Sponsored Brands","0.63","GBP"
"2026-03-16","257373022214500","Sponsored Products","0.00","USD"
"2026-03-28","128835884603962","Sponsored Products","0.00","USD"
"2026-03-25","218351835233699","Sponsored Products","8.49","GBP"
"2026-03-07","281024885672869","Sponsored Products","1.26","USD"
"2026-03-01","194838680698310","Sponsored Products","0.00","USD"
"2026-03-18","243204708497477","Sponsored Products","0.00","USD"
"2026-03-18","491366396962687","Sponsored Brands","1.88","USD"
"2026-03-28","186804517918072","Sponsored Products","1.32","USD"
"2026-03-02","27661898820374","Sponsored Products","0.86","USD"
"2026-03-27","205922105032655","Sponsored Products","0.00","USD"
"2026-03-20","22515666501366","Sponsored Products","0.00","USD"
"2026-03-03","276797522102375","Sponsored Products","0.00","USD"
"2026-03-02","213530912619228","Sponsored Products","0.00","USD"
"2026-03-10","243204708497477","Sponsored Products","0.00","USD"
"2026-03-10","204544178017947","Sponsored Products","0.00","USD"
"2026-03-20","18193170148935","Sponsored Products","0.00","USD"
"2026-03-28","281235849108344","Sponsored Products","0.69","USD"
"2026-03-18","172779439196738","Sponsored Products","0.69","USD"
"2026-03-22","206968068657618","Sponsored Products","0.00","USD"
"2026-03-28","515637010546761","Sponsored Brands","1.63","USD"
"2026-03-30","1861066386589","Sponsored Products","0.00","USD"
"2026-03-13","186804517918072","Sponsored Products","6.36","USD"
"2026-03-17","18193170148935","Sponsored Products","1.65","USD"
"2026-03-06","172779439196738","Sponsored Products","0.00","USD"
"2026-03-19","243038183553247","Sponsored Products","0.00","USD"
"2026-03-16","192420944790293","Sponsored Products","5.13","GBP"
"2026-03-05","231848232455644","Sponsored Products","0.00","USD"
"2026-03-15","261580610725925","Sponsored Products","0.00","AUD"
"2026-03-21","174719285602701","Sponsored Products","12.86","USD"
"2026-03-21","8078369968995","Sponsored Products","0.90","USD"
"2026-03-17","48192245895031","Sponsored Products","0.00","USD"
"2026-03-03","173362871105297","Sponsored Products","0.00","USD"
"2026-03-22","102474552529229","Sponsored Products","0.00","USD"
"2026-03-22","284096201830626","Sponsored Display","0.00","USD"
"2026-03-04","277250351840071","Sponsored Products","4.42","USD"
"2026-03-20","186804517918072","Sponsored Products","2.49","USD"
"2026-03-21","153491409585454","Sponsored Products","2.51","USD"
"2026-03-27","93539819506468","Sponsored Products","0.00","USD"
"2026-03-20","207367106415924","Sponsored Products","25.75","GBP"
"2026-03-11","48192245895031","Sponsored Products","0.00","USD"
"2026-03-29","218351835233699","Sponsored Products","0.92","GBP"
"2026-03-07","423471492340141","Sponsored Brands","2.69","USD"
"2026-03-17","239677460933975","Sponsored Products","5.39","USD"
"2026-03-12","204544178017947","Sponsored Products","1.68","USD"
"2026-03-01","455688132780953","Sponsored Brands","0.00","USD"
"2026-03-07","61090477012622","Sponsored Products","0.00","USD"
"2026-03-29","325883174926875","Sponsored Brands","0.00","USD"
"2026-03-11","453754530299965","Sponsored Brands","2.06","USD"
"2026-03-12","77231525415892","Sponsored Products","1.64","USD"
"2026-03-17","149626049979530","Sponsored Products","0.00","USD"
"2026-03-17","32030113168570","Sponsored Products","0.95","USD"
"2026-03-25","198809778193730","Sponsored Products","35.92","USD"
"2026-03-22","241960271286519","Sponsored Products","0.00","USD"
"2026-03-10","202838039381314","Sponsored Products","0.00","USD"
"2026-03-13","203521351461363","Sponsored Products","8.89","USD"
"2026-03-05","296615200458181","Sponsored Brands","23.95","USD"
"2026-03-01","77231525415892","Sponsored Products","0.00","USD"
"2026-03-11","128770506922317","Sponsored Products","0.00","USD"
"2026-03-07","281110747056753","Sponsored Products","0.00","USD"
"2026-03-07","1861066386589","Sponsored Products","4.88","USD"
"2026-03-25","271002646812055","Sponsored Products","0.00","USD"
"2026-03-06","48758698369103","Sponsored Products","3.80","USD"
"2026-03-19","257373022214500","Sponsored Products","2.16","USD"
"2026-03-06","205764417979436","Sponsored Products","0.00","USD"
"2026-03-15","452065263384491","Sponsored Brands","14.74","USD"
"2026-03-02","348184859637636","Sponsored Brands","0.00","USD"
"2026-03-16","140453739775668","Sponsored Products","0.75","USD"
"2026-03-08","281024885672869","Sponsored Products","1.05","USD"
"2026-03-27","156989235380210","Sponsored Products","223.22","USD"
"2026-03-04","54673378227395","Sponsored Products","0.00","USD"
"2026-03-28","156285188540724","Sponsored Products","9.05","USD"
"2026-03-01","141552428309171","Sponsored Products","29.48","USD"
"2026-03-25","199698435439447","Sponsored Products","0.00","USD"
"2026-03-14","81320226496883","Sponsored Products","0.00","USD"
"2026-03-18","257373022214500","Sponsored Products","0.00","USD"
"2026-03-08","34478632960968","Sponsored Products","29.22","USD"
"2026-03-12","176992507771254","Sponsored Products","1.16","USD"
"2026-03-24","325883174926875","Sponsored Brands","0.00","USD"
"2026-03-06","32030113168570","Sponsored Products","0.00","USD"
"2026-03-19","2514549308563","Sponsored Products","0.00","USD"
"2026-03-29","174719285602701","Sponsored Products","1.31","USD"
"2026-03-27","164743561215297","Sponsored Products","0.00","USD"
"2026-03-08","199698435439447","Sponsored Products","0.00","USD"
"2026-03-15","173362871105297","Sponsored Products","0.00","USD"
"2026-03-27","215966552761313","Sponsored Products","1.04","USD"
"2026-03-24","97079585612330","Sponsored Products","0.00","USD"
"2026-03-12","241960271286519","Sponsored Products","0.00","USD"
"2026-03-22","280513164622908","Sponsored Products","0.00","USD"
"2026-03-22","224639482376841","Sponsored Products","1.53","USD"
"2026-03-26","18193170148935","Sponsored Products","0.32","USD"
"2026-03-23","132476300811824","Sponsored Products","3.12","CAD"
"2026-03-06","72790979016813","Sponsored Products","2.85","USD"
"2026-03-15","269935586939823","Sponsored Products","5.44","CAD"
"2026-03-26","2514549308563","Sponsored Products","0.00","USD"
"2026-03-10","128770506922317","Sponsored Products","0.00","USD"
"2026-03-04","97079585612330","Sponsored Products","1.69","USD"
"2026-03-20","158171452508120","Sponsored Products","0.00","USD"
"2026-03-20","11143044290906","Sponsored Products","7.39","USD"
"2026-03-09","278626821184075","Sponsored Products","4.10","USD"
"2026-03-09","280513164622908","Sponsored Products","0.00","USD"
"2026-03-27","277250351840071","Sponsored Products","6.12","USD"
"2026-03-28","423471492340141","Sponsored Brands","4.02","USD"
"2026-03-21","23854220044300","Sponsored Products","1.14","USD"
"2026-03-28","79620432535917","Sponsored Products","1.65","USD"
"2026-03-14","259323671730401","Sponsored Products","7.47","USD"
"2026-03-07","32571611634774","Sponsored Products","0.00","USD"
"2026-03-21","172779439196738","Sponsored Products","0.00","USD"
"2026-03-02","28565058702355","Sponsored Products","10.79","USD"
"2026-03-08","28565058702355","Sponsored Products","3.09","USD"
"2026-03-09","79620432535917","Sponsored Products","4.65","USD"
"2026-03-01","158171452508120","Sponsored Products","0.00","USD"
"2026-03-22","254109808305934","Sponsored Products","3.79","USD"
"2026-03-06","224639482376841","Sponsored Products","14.74","USD"
"2026-03-30","194838680698310","Sponsored Products","0.00","USD"
"2026-03-21","44065507618346","Sponsored Products","5.96","USD"
"2026-03-17","325883174926875","Sponsored Brands","0.00","USD"
"2026-03-25","281024885672869","Sponsored Products","0.00","USD"
"2026-03-18","14582572617569","Sponsored Products","0.00","USD"
"2026-03-24","96060745446945","Sponsored Products","0.00","USD"
"2026-03-06","77231525415892","Sponsored Products","0.00","USD"
"2026-03-31","38682977693457","Sponsored Products","0.00","USD"
"2026-03-14","281235849108344","Sponsored Products","6.46","USD"
"2026-03-14","32030113168570","Sponsored Products","5.96","USD"
"2026-03-18","303344079444236","Sponsored Brands","0.47","GBP"
"2026-03-15","255100442617527","Sponsored Products","2.42","USD"
"2026-03-15","40237294180920","Sponsored Products","0.00","USD"
"2026-03-12","101459965063202","Sponsored Products","1.66","USD"
"2026-03-25","11143044290906","Sponsored Products","0.00","USD"
"2026-03-30","194512325763287","Sponsored Products","0.00","USD"
"2026-03-07","187735718741416","Sponsored Products","0.00","USD"
"2026-03-17","233888031600237","Sponsored Products","0.00","USD"
"2026-03-30","192420944790293","Sponsored Products","6.34","GBP"
"2026-03-08","186804517918072","Sponsored Products","4.88","USD"
"2026-03-19","65861573413220","Sponsored Products","0.00","USD"
"2026-03-01","149818563042691","Sponsored Products","0.00","USD"
"2026-03-14","2514549308563","Sponsored Products","0.00","USD"
"2026-03-18","23854220044300","Sponsored Products","6.21","USD"
"2026-03-24","202228555422966","Sponsored Products","0.00","USD"
"2026-03-26","176992507771254","Sponsored Products","5.30","USD"
